Retail;Enseña;CIUDAD;PROVINCIA;DIRECCIÓN CENTRO;LATITUD;LONGITUD
C;O;MÁLAGA;MÁLAGA;Avda Carlos Haya, 60;36.7223339;-4.4462043
C;O;MÁLAGA;MÁLAGA;Paseo De Los Tilos, 53;36.7128917;-4.4378027
C;O;Algete;MADRID;Calle Palomares, 11;40.5972679;-3.5007402
C;O;Madrid;MADRID;Calle Santa Virgilia 6;40.4768082;-3.6447298
C;O;MADRID;MADRID;C/ Agastia, 100;40.4527167;-3.6565825
C;O;Madrid;MADRID;Calle Infanta Maria Teresa 12;40.4539474;-3.6808986
C;O;MADRID;MADRID;Calle Rafael Calvo 18;40.4338514;-3.6941019
C;O;Madrid;MADRID;Calle Badajoz, 13;40.3291804;-3.8564932
C;O;Madrid;MADRID;Calle Cartagena 20;40.4323687;-3.6701965
C;O;VALENCIA;Valencia;C/ de Ramon Llull, 19;39.4760963;-0.3471766
C;O;A CORUÑA;A Coruña;c/ Juana de Vega, 10-12;43.3670378;-8.4053908
C;O;MADRID;MADRID;C/ Zurbano, 11;40.4285595;-3.6939024
C;O;Barcelona;Sabadell;Ronda Zamenhof, 30;41.5517295;2.1045423
C;O;A Pobra Do Caramiñal;CORUÑA;Rua Ponte 39;42.6026055;-8.9376653
C;O;MADRID;Madrid;Arturo Soria, 195;40.4587662;-3.6602998
C;O;BILBAO;VIZCAYA;Calle Jardines, 5;43.2583795;-2.9253433
C;O;DERIO;VIZCAYA;Plaza Mikel Deuna 1, Derio;43.2927495;-2.8862603
C;O;BILBAO;VIZCAYA;CALLE MAURICE RAVEL 14;43.2674249;-2.9176343
C;O;A Coruña;CORUÑA;Av. Alcalde Pérez Arda, 47;43.3510145;-8.4035749
C;O;Barcelona;Barcelona;C/ de la Creu Coberta, 93;41.3749346;2.1438854
C;O;BARCELONA;BARCELONA;Calle ESCULTOR ORDÓÑEZ, 18;41.432706;2.174445
C;O;BARCELONA;BARCELONA;Calle Font d'en Canyelles, 37;41.439041;2.1791591
C;O;Vilanova i la Geltru;BARCELONA;Av. Garraf, 63;41.2246449;1.7317632
C;O;Esplugues de Llobregat;BARCELONA;Carrer Pere Pelegrí 10, Bajos;41.3693224;2.098842
C;O;Cornella de Llobregat;BARCELONA;C/ Rubio i Ors,21-23;41.3549425;2.0674491
C;O;El Prat de Llobregat;Barcelona;Carrer Penedes 119;41.3242211;2.092247
C;O;MADRID;Madrid;Calle Alcala, 233;40.4304554;-3.6645559
C;O;MADRID;Madrid;Plaza López de la Plata, 3;40.4587327;-3.6246963
C;O;BARCELONA;BARCELONA CENTRO;Cl. Gran Vía, 573;41.3851711;2.1619718
C;O;Alicante;ALICANTE;Plaza del Ayuntamiento, 2;38.3450802;-0.4805962
C;O;Alicante;ALICANTE;Calle Eusebio Sempere, 9;38.3389427;-0.4917728
C;O;ALICANTE;ALICANTE;AVDA. DE ALCOY, 5;38.3526552;-0.485976
C;O;VALLADOLID;VALLADOLID;Paseo Hospital Militar, 36;41.6447911;-4.7355544
C;O;VALLADOLID;VALLADOLID;Calle Tirso De Molina 18;41.6601042;-4.7233373
C;O;Valladolid;VALLADOLID;Calle Portillo de Balboa 49;41.6627395;-4.7191948
C;O;Boceguillas;Segovia;Calle Bayona, 69;41.3309158;-3.6342256
C;O;MÁLAGA;MÁLAGA;Calle Villafuerte, 35;36.7234962;-4.3600056
C;O;Granada;Granada;Plaza De Los Campos, 4;37.1722778;-3.595494
C;O;Torre Del Mar;MALAGA;Calle Dr. Fleming, 26;36.7431962;-4.0940806
C;O;MÁLAGA;MÁLAGA;Calle Pio Baroja, 6;36.7202903;-4.3647371
C;O;Sevilla;SEVILLA;Plaza De La Alfalfa, 4-5;37.3905888;-5.9909964
C;O;Chiclana de la Frontera;CADIZ;Avenida Solano 2;36.4253389;-6.1442464
C;O;Algeciras;CADIZ;Calle José Carlos De Luna. 4 Calleluna;36.1374445;-5.4484617
C;O;CADIZ;CADIZ;Calle Antonio Muñoz Quero, 2;36.510831;-6.2748569
C;O;Rubi;BARCELONA;Calle Sant Joan 12-14;41.4905856;2.0303164
C;O;Barcelona;BARCELONA;Calle Caponata, 10;41.3958;2.121834
C;O;La Coruña;A Coruña;Ronda Monte Alto 15;43.3811252;-8.4017412
C;O;MADRID;MADRID;CALLE DOCTOR ESQUERDO : 217;40.4015193;-3.67401
C;O;Madrid;MADRID;Calle Cavanilles 27;40.4058674;-3.6751597
C;O;MADRID;MADRID;Calle Santa Susana, 28;40.4787322;-3.6466969
C;O;PALMA DE MALLORCA;MALLORCA;Calle Gremi Tintorers 13;39.6060996;2.6743151
C;O;PALMA DE MALLORCA;MALLORCA;Calle Aragón 52;39.5776782;2.6617053
C;O;NERJA;MALAGA;Calle Castilla Perez, Esquina Manuel Marin;36.745722;-3.8798245
C;O;MÁLAGA;MÁLAGA;CALLE FERNANDO CAMINO, 22;36.7185988;-4.4093551
C;O;Villafrana del Penedes;BARCELONA;Calle Santa Digna, 3-5;41.3457264;1.7016808
C;O;SITGES;BARCELONA;Cami dels Capellans, 49;41.240712;1.8080018
C;O;SEVILLA;SEVILLA;Calle Puente y Pellón, 21;37.3910949;-5.9921258
C;O;SEVILLA;SEVILLA;PLAZA DEL ALTOZANO 8;37.3847683;-6.0031048
C;O;CORDOBA;CORDOBA;Calle Santa Maria de Gracia 3;37.8869734;-4.7714881
C;O;Sevilla;Sevilla;Calle Marqués De La Mina, 8;37.3980292;-5.9979451
C;O;CASTELLÓN;CASTELLON;C/ Santa Maria Rosa Molás, 2;39.9918816;-0.0306232
C;O;SEVILLA;SEVILLA;Calle Feria 3;37.3956604;-5.991452
C;O;SALAMANCA;SALAMANCA;Avda. de Portugal 117;40.9724434;-5.6639131
C;O;Alcobendas;Madrid;Camilo José Cela, 1;40.5467926;-3.6571918
C;O;Salamanca;SALAMANCA;Avenida Filiberto Villalobos, 71 Estacion de Autobuses;40.9701641;-5.6747003
C;O;La Adrada;AVILA;Calle Subida Al Castillo 3;40.301328;-4.6376871
C;O;CABRERIZOS;SALAMANCA;Calle Ronda de las Eras, 23;40.9761386;-5.6116283
C;O;Murcia;MURCIA;Calle Ramon Jara, 31;38.0773423;-1.2751504
C;O;Murcia;MURCIA;Plaza San Julian, 5;37.9846937;-1.1346239
C;O;MADRID;MADRID;C/ ANTONIO CUMELLA 20, BAJO;40.4104958;-3.6354222
C;O;Madrid;MADRID;Paseo de las Delicias,143;40.3918443;-3.6944921
C;O;Cambre;A Coruña;c/ Tapia, 8;43.3175021;-8.3568448
C;O;SAN SEBASTIAN DE LOS REYES;MADRID;Calle Cervante, 12;40.5511187;-3.6343504
C;O;Tres Cantos;Madrid;calle Sector Literatos 21;40.6079497;-3.7134696
C;O;Torrelodones;MADRID;Calle Jesusa Lara 18, Cc Pirámides;40.5790942;-3.9538797
C;O;Valdemoro;Madrid;Avda. del Mar Mediterráneo, 137;40.1794019;-3.6850252
C;O;TOLEDO;TOLEDO;CALLE SILLERIA, 7;39.8600791;-4.0220562
C;O;Toledo;TOLEDO;Calle Trinidad 5;39.8571027;-4.0256686
C;O;Santa Olalla;TOLEDO;Calle Mayor 10;40.0243057;-4.429315
C;O;ZALLA;VIZCAYA;Calle Hermanos Maristas s/n;43.2137691;-3.1315306
C;O;BERANGO;VIZCAYA;Calle Sabino Arana, 15;43.3655932;-3.0000651
C;O;BASAURI;VIZCAYA;CALLE GOIKOA, 46;43.2353175;-2.8912652
C;O;Mungia;VIZCAYA;Calle Bentades, 9;43.3548442;-2.8452322
C;O;BILBAO;VIZCAYA;Estación Renfe Abando, Pza Circular 2;43.2610957;-2.9271295
C;O;LA GARRIGA BARCELONA;BARCELONA;Calle Dels Banys, 108;41.6801966;2.2860937
C;O;Vilassar De Mar;BARCELONA;C/ Narcis Monturiol,72-74;41.5061957;2.3907716
C;O;BADALONA;BARCELONA;Avinguda Martí i Pujol, 27;41.4511217;2.2445075
C;O;San Feliu de Guíxols;GIRONA;Carrer Rutlla 29;41.7824333;3.0300086
C;O;Santa Coloma de Gramanet;BARCELONA;C/ Santa Anna,6;41.4518259;2.206238
C;O;SEVILLA;SEVILLA;JULIO CESAR, 14;37.3900569;-6.0006888
C;O;MADRID;MADRID;Calle Conde Peñalver, 63;40.4332592;-3.6751998
C;O;MADRID;MADRID;C/Duque de Sesto, 28 28009 Madrid;40.4223168;-3.6766524
C;O;MADRID;MADRID;CALLE MARQUES DE JURA REAL, 17;40.391985;-3.709263
C;O;LERIDA;Lérida;Avinguda Alcalde Rovira Roure, 3;41.6197547;0.618603
C;O;CADIZ;CADIZ;Calle Buenos Aires 9,11;36.535416;-6.2979363
C;O;CADIZ;CADIZ;Calle Ana de Viya 32;36.5105024;-6.2796298
C;O;Ceuta;Ceuta;Paseo De Colón, 11;35.8869955;-5.3123234
C;O;CADIZ;CADIZ;Calle Acacias esq. Calle Santa Cruz de Tenerife 4;36.5237333;-6.2855233
C;O;El Puerto de Santa Maria;CADIZ;Calle Caracas 45;36.6083725;-6.2275838
C;O;LEGANES;MADRID;Calle Carmen 10, bajo, Leganés CP 28917 (Madrid);40.3571973;-3.7780799
C;O;Madrid;MADRID;Calle Maiquez 3;40.4219557;-3.6727019
C;O;Madrid;Madrid;Calle Marcelo Usera 118;40.3855396;-3.7094458
C;O;MADRID;MADRID;Calle Desengaño, 12;40.4209871;-3.7031825
C;O;MADRID;MADRID;Calle Arcipreste de Hita 4-6,;40.4333815;-3.7171333
C;O;Albalate de Zorita;GUADALAJARA;C/ La Fuente, 45;40.3069402;-2.8428325
C;O;MADRID;MADRID;Av/ General Perón, 12;40.4523357;-3.6976834
C;O;MADRID;MADRID;Calle Andres Mellado 61;40.4369908;-3.7144315
C;O;ALMERIA;ALMERIA;Calle Poeta Paco Aquino 23,;36.8409578;-2.4571115
C;O;Guadix;GRANADA;Calle Pedro Mendoza y Lujan , 11;37.3040733;-3.1372377
C;O;BENIDORM;ALICANTE;AVDA. MEDITERRANEO,43;38.536361;-0.1118865
C;O;Albacete;ALBACETE;Calle del Tinte 58;38.9920135;-1.8521767
C;O;Albacete;Albacete;Avenida de España 22;38.9840332;-1.8540444
C;O;Gijon;Gijon;Calle Poeta Angel Gonzalez 16;43.5290453;-5.6421385
C;O;Llanes;Asturias;Calle Pidal 14;43.4179819;-4.7537491
C;O;VILLANUEVA DEL PARDILLO;Madrid;Av. Juan Carlos I, s/n;40.4899552;-3.961547
C;O;LA ROBLA;LEON;Calle Alcalde Jose Benjamin Villalobos, 8.;42.8018229;-5.6298853
C;O;VILLARCAYO;BURGOS;C/ Manuel Laredo esq. c/ San Roque;42.939847;-3.5711449
C;O;IZNALLOZ;GRANADA;AVENIDA DE ANDALUCÍA S/N,;37.3948356;-3.5256595
C;O;Granada;GRANADA;Calle Alhondiga ,6;37.173944;-3.6006125
C;O;Armilla;Granada;Calle Real de Motril 14;37.1431747;-3.6260997
C;O;GRANADA;Granada;CAMINO DE RONDA 80,;37.1707833;-3.605837
C;O;Vigo;Pontevedra;Rúa de Bolivia, 4;42.2319637;-8.7208106
C;O;MADRID;MADRID;Calle Príncipe, 9 28012 Madrid;40.4143294;-3.7006735
C;O;FUENLABRADA;MADRID;Calle Argentina 13;40.2849731;-3.7870327
C;O;Madrid;Madrid;Paseo Virgen del Puerto 61;40.4050934;-3.7218879
C;O;Villa Del Prado;MADRID;Calle Oficios 2;40.2770158;-4.3056231
C;O;Madrid;Madrid;Plaza Manuel Becerra 15;40.427779;-3.6671565
C;O;MORATA DE TAJUÑA;MADRID;Calle Mayor 2;41.0380897;-2.9845911
C;O;BARCELONA;BARCELONA;c/ Marina, 265;41.4048755;2.1736163
C;O;FIÑANA;ALMERIA;Calle Juan Aparicio Frente Al Instituto;37.1660791;-2.8419938
C;O;MADRID;MADRID;Calle Illescas 197;40.3913133;-3.7542468
C;O;Madrid;MADRID;Martin De Los Heros 33;40.4261058;-3.7151913
C;O;GETXO;VIZCAYA;Calle Eduardo Coste, 1;43.3236262;-3.0149637
C;O;CADIZ;CADIZ;Calle Ancha , 31;36.5330154;-6.2973778
C;O;Algeciras;CADIZ;Pablo Mayayo, 34;36.1319406;-5.4466188
C;O;Rota;CADIZ;Calle San Rafael 14;36.6203495;-6.3594328
C;O;SEVILLA;SEVILLA;Avenida El Greco, 18;37.3915418;-5.969029
C;O;Jerez De La Frontera;CADIZ;Urb. El Almendral Bl. 10 Y 11;36.7047853;-6.1367935
C;O;Sevilla;Sevilla;Avenida Felipe Ii 12-14.;37.371752;-5.9828635
C;O;Chiclana de la Frontera;CADIZ;Carretera Medina 6 Complejo Huerta Del Rosario;36.4189939;-6.1406948
C;O;Sevilla;SEVILLA;Calle Forjadores 8;37.4210388;-5.9639556
C;O;Salamanca;SALAMANCA;Paseo Carmelitas 11-21;40.969495;-5.6648613
C;O;Salamanca;SALAMANCA;Paseo Canalejas ,84;40.9644972;-5.6583694
C;O;Salamanca;SALAMANCA;Calle María Auxiliadora 23;40.9699768;-5.6590459
C;O;Tarragona;Tarragona;Plaça de la Imperial Tàrraco, 2;41.1184656;1.2444746
C;O;GRANADA;Granada;Paseo de la Bomba, 13;37.1685611;-3.5897863
C;O;GRANADA;GRANADA;Calle Emperatriz Eugenia, 12;37.1758663;-3.6070668
C;O;MÁLAGA;MÁLAGA;Calle Principal Del Candado, 2;36.7194016;-4.3503491
C;O;Torre del Mar;MALAGA;Calle Princesa, 6, Edif. Boulevard;36.7397754;-4.0952515
C;O;Motril;Granada;Rambla De Capuchino, 8;36.7467809;-3.5156996
C;O;MOTRIL;GRANADA;Calle Ancha 63;36.7521392;-3.5124885
C;O;Rinconde La Victoria;MALAGA;Calle Ronda S/N;36.7155229;-4.2832926
C;O;MÁLAGA;MÁLAGA;Calle Almería 19-21;36.7209853;-4.3577964
C;O;Sevilla;Sevilla;Calle Eduardo Dato, 22;37.3828427;-5.9745007
C;O;Melilla;MELILLA;Avda Madrid, 4/Calle Zurbaran;40.4167279;-3.7032905
C;O;Sevilla;Sevilla;Avda Jose Laguillo, 12;37.3931806;-5.9816881
C;O;BARCELONA;BARCELONA CENTRO;Calle Bailén, 33;41.3932325;2.1751103
C;O;Barcelona;Barcelona;Passeig de Sant Joan, 138;41.4015766;2.1673671
C;O;Barcelona;Barcelona;C/ Maria Barrientos, 2-4;41.3799805;2.1270295
C;O;Barcelona;Barcelona;Carrer de Santaló, 147;41.4002469;2.1398759
C;O;Fabero;LEON;Calle Gil y Carrasco 12, CP: 24420,;42.7662532;-6.6262951
C;O;VALENCIA;Valencia;AVENIDA DEL CID 26-28;39.4680227;-0.3940189
C;O;VALENCIA;Valencia;AVINGUDA DEL REGNE DE VALENCIA 78;39.4626024;-0.3640414
C;O;MADRID;MADRID;C/ Toledo, 69;40.4109481;-3.708574
C;O;MADRID;MADRID;Calle Panamá, 10;40.4563648;-3.6879894
C;O;MADRID;MADRID;Calle Galileo 26;40.43245;-3.7101396
C;O;MADRID;MADRID;Avenida de Brasil, 8;40.4547659;-3.6932806
C;O;Madrid;Madrid;Calle Magallanes, 15;40.4346383;-3.7059851
C;O;MADRID;MADRID;C/ Andrés Mellado, 9;40.431399;-3.7148717
C;O;MADRID;MADRID;C/ Mayor, 46;40.4160472;-3.7091438
C;O;Madrid;MADRID;Calle Montera, 32;40.4188428;-3.7019092
C;O;MADRID;MADRID;C/ Fuencarral, 96;40.4277487;-3.7016518
C;O;Perales del Rio;MADRID;calle Groenlandia 2;40.323811;-3.6617738
C;O;MADRID;MADRID;Calle Arturo Soria 310;40.4762212;-3.6681827
C;O;COLLADO VILLALBA;MADRID;Calle Batalla Bailen 2;40.6316087;-4.0060052
C;O;Madrid;MADRID;calle hortaleza, 17;40.4214494;-3.7003494
C;O;Cercedilla;MADRID;Plaza Maria Minguez 7;40.7403585;-4.0550944
C;O;Arenas San Pedro;AVILA;calle De La Huerta 4;40.2098792;-5.0863513
C;O;Madrid;MADRID;Calle San Bernardo 18;40.4224894;-3.7074394
C;O;Torrejón de Ardoz;Madrid;Avenida de Madrid, 9;40.4642846;-3.4744967
C;O;MÁLAGA;MÁLAGA;Pasaje Tamayo Y Baus, 2 (Colonia Sta. Inés);36.7256615;-4.4662904
C;O;Torremolinos;Malaga;Calle Casablanca, 5;36.6221722;-4.4977626
C;O;MÁLAGA;MÁLAGA;Calle Atarazanas, S/N;36.7180877;-4.4240691
C;O;MÁLAGA;MÁLAGA;Calle Martinez Maldonado,68;36.7216409;-4.4408406
C;O;Algeciras;CADIZ;Calle Alfonso XI 19.;36.1321949;-5.4474716
C;O;Algeciras;CADIZ;Calle José Santacana, 5. 7.;36.1280528;-5.4451582
C;O;Sabinillas;Malaga;Avda. Manilva, 1;36.3671907;-5.2273608
C;O;MÁLAGA;MÁLAGA;Calle Camino De Los Guindos, 8;36.6936779;-4.4513746
C;O;MÁLAGA;Málaga;Avenida Carlos Haya, 77;36.7224349;-4.4505283
D;;;;Av. de Juan Pablo II, 88, Beiro, 18013 Granada;37.1986016;-3.6094336
D;;;;C-58, Sortida 12, 08192 Sant Quirze del Vallès, Barcelona;41.5466067;2.0976843
D;;;;Carrer de les Alberedes, 6-12, 08830 Sant Boi de Llobregat, Barcelona;41.3314951;2.0522079
D;;;;Av. Ronda del Tamarguillo, 27, 41006 Sevilla;37.3700704;-5.9665707
D;;;;Av. San Cristóbal, s/n, 23700 Linares, Jaén;38.089657;-3.6435892
D;;;;Autopista Pm, 27, Km. 4,5, 07141 Palma, Islas Baleares;39.5913798;2.6727538
D;;;;C. Periodista José Antonio Garmendia, 3, 41020 Sevilla;37.4083243;-5.9102656
D;;;;A-2, Km. 34 (salida 32) - Nuevos Autobuses Urbanos L1 A y B, L11, 28805, Alcalá de Henares;40.5050269;-3.3344438
D;;;;C. de las Tejeras, s/n, 26007 Logroño, La Rioja;42.4536429;-2.4710053
D;;;;Avda. Diagonal Mar, 15. - C.C.Diagonal Mar, 08019, Barcelona;41.4099274;2.2169511
D;;;;Avda. Gran Bretaña s/n - C.C.Parquesur, 28916, Leganés;40.3401454;-3.7331842
D;;;;Avda. Europa N-V Km.15, 28922, Alcorcón;40.3485751;-3.8503133
D;;;;Av. de Pablo Iglesias, 17, 28942 Fuenlabrada, Madrid;40.30331;-3.8321361
D;;;;Av. de Castilla y León, 22, 09006 Burgos;42.3491856;-3.6818155
D;;;;Ctra. Santa Cruz Laguna, 7B, 38205 Las Chumberas, Santa Cruz de Tenerife;28.4640289;-16.2765972
D;;;;Centro Comercial La Cañada, N-340, s/n, 29603 Marbella, Málaga;36.5212264;-4.8745305
D;;;;Prolongación Avda. Mediterráneo s/n, 04009, Almería;36.8552193;-2.4458135
D;;;;pol. ind. La Puchilla, Av. de Salobreña, s/n, 18600 Motril, Granada;36.7422553;-3.527184
D;;;;Polígono San Jerónimo Salida 36, s/n, 38300 La Orotava, Santa Cruz de Tenerife;28.3951628;-16.5427078
D;;;;Avda. Denia, s/n - La Goteta, 03016, Alicante;38.356899;-0.470821
D;;;;C. Jade, s/n, 03189 La Zenia, Alicante;37.9290339;-0.7345065
D;;;;C.C, Pl. de Utrillas, 6, 50013 Zaragoza;41.6402248;-0.867681
D;;;;Carrer Estrasburg, 5, 08304 Mataró, Barcelona;41.5546169;2.4335338
D;;;;Centro Comercial Plaza Río 2, Calle de Antonio López, 109, Usera, 28026 Madrid;40.3913366;-3.7020586
D;;;;Rda. Aurora Boreal, 3, A, 11408 Jerez de la Frontera, Cádiz;36.6935337;-6.1574923
D;;;;Centro Comercial Alcampo-400, KM 178.5, 16002 Cuenca;40.0775989;-2.1510934
D;;;;Parque Comercial Abadía, Ctra. A-42, Ctra. Madrid Toledo, km 65, 45005 Toledo;39.904901;-4.017429
D;;;;A-3, Km 345, 46960 Aldaia, Valencia;39.4688126;-0.4880746
D;;;;Avenida De La Playa, s/n, 08930 Sant Adrià de Besòs, Barcelona;41.4262812;2.2301239
D;;;;CC Espacio, Av. de la Fontanilla, s/n, 28250 Torrelodones, Madrid;40.568259;-3.9202654
D;;;;Carrer de Laureà Miró, 4, 08950 Esplugues de Llobregat, Barcelona;41.3769891;2.0985085
D;;;;C. Monleón, s/n, Puente de Vallecas, 28038 Madrid;40.39249;-3.6547592
D;;;;;;
D;;;;C. del Camino de los Vinateros, s/n, Moratalaz, 28030 Madrid;40.4098268;-3.6506255
D;;;;Av. de Pío XII, 4, Chamartín, 28016 Madrid;40.4630472;-3.6753174
D;;;;Ctra. Loeches-Ajalvir Km 12,500 Nac. 206. C.C. Parque Corredor, 28851, Torrejón de Ardoz;40.4476842;-3.4680441
D;;;;Autoví­a AS II, 1306, 33211, Gijón;43.511655;-5.6914945
D;;;;Lugar Palavea, 1, 15009, A Coruña;43.3290488;-8.3912536
D;;;;Polígono de La Gándara, 15404, Ferrol;43.486232;-8.1996176
D;;;;Avda. Madrid, s/n, 36214, Vigo;42.2203251;-8.7057268
D;;;;Zona Araso - Barrio de Ventas, s/n, 20305, Irún;43.3255714;-1.7636181
D;;;;Plaza Estación, 1, 36201, Vigo;42.234603;-8.7126481
D;;;;Autovía Gran Canaria I Km. 8 Centro Comercial Telde, 35212, Telde;28.0139747;-15.3895956
D;;;;Av. Valencia, 25-27-29, 44760, Utrillas, Teruel;40.8112384;-0.847315
D;;;;C/ Aritz Bidea, s/n, 48100, Munguía;43.3531554;-2.8396041
D;;;;C/ Los Maceros, s/n, 05003, Ávila;40.6430294;-4.7002141
D;;;;Ctra. Zaragoza - Logroño Km 12, 50180, Utebo;41.703383;-1.0056765
D;;;;Camí dels Carlins, 10, 17190 Salt, Girona;41.9663039;2.7820268
D;;;;El Grove, 1 - Polígono de Coia, 36209, Vigo;42.2191466;-8.7446428
D;;;;C/ Metalurgia, 4, 08800, Vilanova y la Geltrú;41.2391721;1.6864154
D;;;;Avda. As Carolinas, 25, 36600, Vilagarcía de Arousa;42.595216;-8.7557619
D;;;;Autovía V-21, salida Alboraya, 46120, Playa de Alboraya;39.4889024;-0.3239624
D;;;;Ctra N-340 Km 64, 500 - C.C. Salera, 12006, Castellón de la Plana;39.9792427;-0.0626796
D;;;;Avda. Juan de Borbón s/n C.C.Thader., 30110, Murcia;38.032101;-1.149177
D;;;;Avda. Denia, s/n - La Goteta, 03016, Alicante;38.356899;-0.470821
D;;;;C/ Santiago Fernández Portolés, 1, 31500, Tudela;42.0632458;-1.6024945
D;;;;Av. Sagunto, Pol. Fuenfresca, 44002, Teruel;40.3293651;-1.0949401
D;;;;Plaza Juan Carlos I s/n Sector III, 28905, Getafe;40.3082504;-3.7323934
D;;;;Avd. Olí­mpica, 9, 28108, Alcobendas;40.5344289;-3.6389962
D;;;;C/ Tejera, 2, 28770, Colmenar Viejo;40.6173502;-3.9058807
D;;;;C.C Gran Plaza 2, C. de los Químicos, 1, 28222 Majadahonda, Madrid;40.4912587;-3.8972829
D;;;;R. de París, Loc. 33 Q, s/n, 15707 Santiago de Compostela, A Coruña;42.8838987;-8.5255459
D;;;;Astigarragako Bidea, 4 C.C Mamut., 20180, Oiartzun;43.301569;-1.883185
D;;;;Ctra. AS 17 Km 47, Valle del Nalón., 33940, Carrocera-El Entrego-San Martí­n del Rey Aurelio;43.3337329;-5.7121413
D;;;;P. Comercial Las Dunas, Avda de El Puerto de Sta.María, 11540, Sanlúcar de Barrameda;36.7500906;-6.3382846
D;;;;Ctra. Jesús, s/n, 43500, Tortosa;40.8125777;0.5214423
D;;;;Avenida de la Ilustración, 51, 02006, Albacete;39.0084541;-1.8787931
D;;;;Ctra. Aguilera, s/n, 09400, Aranda de Duero;41.6721239;-3.6896805
D;;;;Ctra. de Zaragoza, 117, 44600, Alcañiz;41.0510353;-0.1335373
D;;;;Carretera. N-240, Km. 160, 22300, Barbastro;42.0314152;0.1193633
D;;;;Avda. Martínez de Velasco, 67, 22004, Huesca;42.130824;-0.418741
D;;;;C/ Cabañera Real, s/n (esquina Jaime I), 22520, Fraga;41.5209053;0.3393223
D;;;;Ctra. Erla, S/N, 50600 Ejea de los Caballeros, Zaragoza, 50600, Ejea de los Caballeros;42.1287845;-1.1296438
D;;;;Carrer de Llorenç Milans del Bosch S/N, 43205, Reus;41.1446812;1.0978584
D;;;;Urb. Camaretas Calle A, s/n, 42190, Soria;41.7749797;-2.501813
D;;;;Avda. del Vino S/N, 13300, Valdepeñas;38.7784213;-3.3903453
D;;;;Astola Bidea, 18,, 48200, Durango;43.1639005;-2.6194086
D;;;;Avenida Fuerzas Armadas, s/n, 50300, Calatayud;41.3555246;-1.6314122
D;;;;Av. Santo Domingo de la Calzada, s/n, 26200, Haro;42.5694317;-2.8595226
D;;;;C/ Carlos VII, s/n, 31200, Estella;42.6637728;-2.0326115